supplier_name,industry
重庆长安汽车股份有限公司,汽车零部件
宁波乐惠国际工程装备股份有限公司,机械设备
融捷健康科技股份有限公司,电气设备
福建龙净环保股份有限公司,光伏、储能与新能源设备
江西宁新新材料股份有限公司,金属与基础材料
江苏常青树新材料科技股份有限公司,化工与新材料
浙江东亚药业股份有限公司,医药与原料药制造
惠州市华阳集团股份有限公司,电子元器件
鸿利智汇集团股份有限公司,半导体
金杯汽车股份有限公司,汽车零部件
宁波健信超导科技股份有限公司,机械设备
西安中熔电气股份有限公司,电气设备
福能东方装备科技股份有限公司,光伏、储能与新能源设备
江西志特新材料股份有限公司,金属与基础材料
江苏广信感光新材料股份有限公司,化工与新材料
浙江东方基因生物制品股份有限公司,医药与原料药制造
惠州市德赛西威汽车电子股份有限公司,电子元器件
龙芯中科技术股份有限公司,半导体
铁流股份有限公司,汽车零部件
宁波合力科技股份有限公司,机械设备
西安爱科赛博电气股份有限公司,电气设备
福莱特玻璃集团股份有限公司,光伏、储能与新能源设备
江西悦安新材料股份有限公司,金属与基础材料
江苏怡达化学股份有限公司,化工与新材料
浙江九洲药业股份有限公司,医药与原料药制造
惠州硕贝德无线科技股份有限公司,电子元器件
铭科精技控股股份有限公司,汽车零部件
宁波大叶园林设备股份有限公司,机械设备
许昌智能继电器股份有限公司,电气设备
科华数据股份有限公司,光伏、储能与新能源设备
江西特种电机股份有限公司,金属与基础材料
江苏恒兴新材料科技股份有限公司,化工与新材料
浙江亚太药业股份有限公司,医药与原料药制造
慧翰微电子股份有限公司,电子元器件
长华控股集团股份有限公司,汽车零部件
宁波慈星股份有限公司,机械设备
贤丰控股股份有限公司,电气设备
科达制造股份有限公司,光伏、储能与新能源设备
江西艾芬达暖通科技股份有限公司,金属与基础材料
江苏扬农化工股份有限公司,化工与新材料
浙江京新药业股份有限公司,医药与原料药制造
成都国光电气股份有限公司,电子元器件
长城汽车股份有限公司,汽车零部件
宁波海天精工股份有限公司,机械设备
贵州泰永长征技术股份有限公司,电气设备
科顺防水科技股份有限公司,光伏、储能与新能源设备
江西金力永磁科技股份有限公司,金属与基础材料
江苏新瀚新材料股份有限公司,化工与新材料
浙江仙琚制药股份有限公司,医药与原料药制造
成都天奥电子股份有限公司,电子元器件
长春一东离合器股份有限公司,汽车零部件
宁波精达成形装备股份有限公司,机械设备
辽宁和展能源集团股份有限公司,电气设备
索通发展股份有限公司,光伏、储能与新能源设备
江西铜业股份有限公司,金属与基础材料
江苏正丹化学工业股份有限公司,化工与新材料
浙江佐力药业股份有限公司,医药与原料药制造
成都天箭科技股份有限公司,电子元器件
长春富维集团汽车零部件股份有限公司,汽车零部件
宁波西磁科技发展股份有限公司,机械设备
远程电缆股份有限公司,电气设备
维科技术股份有限公司,光伏、储能与新能源设备
江阴市恒润重工股份有限公司,金属与基础材料
江苏澄星磷化工股份有限公司,化工与新材料
浙江医药股份有限公司,医药与原料药制造
成都宏明电子股份有限公司,电子元器件
长春英利汽车工业股份有限公司,汽车零部件
宁波鲍斯能源装备股份有限公司,机械设备
通鼎互联信息股份有限公司,电气设备
绿能慧充数字能源技术股份有限公司,光伏、储能与新能源设备
江阴电工合金股份有限公司,金属与基础材料
江苏瑞泰新能源材料股份有限公司,化工与新材料
浙江华海药业股份有限公司,医药与原料药制造
成都成电光信科技股份有限公司,电子元器件
阜新德尔汽车部件股份有限公司,汽车零部件
宇环数控机床股份有限公司,机械设备
郑州众智科技股份有限公司,电气设备
罗博特科智能科技股份有限公司,光伏、储能与新能源设备
河北国亮新材料股份有限公司,金属与基础材料
江苏百川高科新材料股份有限公司,化工与新材料
浙江司太立制药股份有限公司,医药与原料药制造
成都新易盛通信技术股份有限公司,电子元器件
雪龙集团股份有限公司,汽车零部件
宇通重工股份有限公司,机械设备
重庆望变电气(集团)股份有限公司,电气设备
聆达集团股份有限公司,光伏、储能与新能源设备
河南中孚实业股份有限公司,金属与基础材料
江苏索普化工股份有限公司,化工与新材料
浙江向日葵大健康科技股份有限公司,医药与原料药制造
成都旭光电子股份有限公司,电子元器件
青岛泰德轴承科技股份有限公司,汽车零部件
安徽佳力奇先进复合材料科技股份公司,机械设备
金冠电气股份有限公司,电气设备
苏州万祥科技股份有限公司,光伏、储能与新能源设备
河南四方达超硬材料股份有限公司,金属与基础材料
江苏美思德化学股份有限公司,化工与新材料
浙江天宇药业股份有限公司,医药与原料药制造
成都智明达电子股份有限公司,电子元器件
飞龙汽车部件股份有限公司,汽车零部件
安徽全柴动力股份有限公司,机械设备
金利华电气股份有限公司,电气设备
苏州中来光伏新材股份有限公司,光伏、储能与新能源设备
河南恒星科技股份有限公司,金属与基础材料
江苏苏利精细化工股份有限公司,化工与新材料
浙江奥翔药业股份有限公司,医药与原料药制造
成都盟升电子技术股份有限公司,电子元器件
黄山谷捷股份有限公司,汽车零部件
安徽合力股份有限公司,机械设备
金杯电工股份有限公司,电气设备
苏州华之杰电讯股份有限公司,光伏、储能与新能源设备
河南明泰铝业股份有限公司,金属与基础材料
江苏苏博特新材料股份有限公司,化工与新材料
浙江寿仙谷医药股份有限公司,医药与原料药制造
成都银河磁体股份有限公司,电子元器件
黑龙江天有为电子股份有限公司,汽车零部件
安徽巨一科技股份有限公司,机械设备
金龙机电股份有限公司,电气设备
苏州宇邦新型材料股份有限公司,光伏、储能与新能源设备
河南省力量钻石股份有限公司,金属与基础材料
江苏苏盐井神股份有限公司,化工与新材料
浙江康恩贝制药股份有限公司,医药与原料药制造
成都雷电微力科技股份有限公司,电子元器件
安徽应流机电股份有限公司,机械设备
金龙羽集团股份有限公司,电气设备
苏州工业园区和顺电气股份有限公司,光伏、储能与新能源设备
河南神火煤电股份有限公司,金属与基础材料
江苏辉丰生物农业股份有限公司,化工与新材料
浙江我武生物科技股份有限公司,医药与原料药制造
捷邦精密科技股份有限公司,电子元器件
安徽拓山重工股份有限公司,机械设备
铜陵精达特种电磁线股份有限公司,电气设备
苏州快可光伏电子股份有限公司,光伏、储能与新能源设备
河南豫光金铅股份有限公司,金属与基础材料
江苏锦鸡实业股份有限公司,化工与新材料
浙江新光药业股份有限公司,医药与原料药制造
摩尔线程智能科技(北京)股份有限公司,电子元器件
宏工科技股份有限公司,机械设备
锦浪科技股份有限公司,电气设备
苏州恒久光电科技股份有限公司,光伏、储能与新能源设备
河南黄河旋风股份有限公司,金属与基础材料
江苏长青农化股份有限公司,化工与新材料
浙江新和成股份有限公司,医药与原料药制造
新疆众和股份有限公司,电子元器件
尤洛卡精准信息工程股份有限公司,机械设备
长园科技集团股份有限公司,电气设备
苏州斯莱克精密设备股份有限公司,光伏、储能与新能源设备
河钢股份有限公司,金属与基础材料
江苏雅克科技股份有限公司,化工与新材料
浙江昂利康制药股份有限公司,医药与原料药制造
方正科技集团股份有限公司,电子元器件
展鹏科技股份有限公司,机械设备
长缆科技集团股份有限公司,电气设备
苏州海陆重工股份有限公司,光伏、储能与新能源设备
洛阳科创新材料股份有限公司,金属与基础材料
江西世龙实业股份有限公司,化工与新材料
浙江海昇药业股份有限公司,医药与原料药制造
无锡创达新材料股份有限公司,电子元器件
山东万通液压股份有限公司,机械设备
